No,VF,LCD,PLD,ASA,Density,Henry_0.1,Henry_30,Henry_100,Min(Ef)_0.1,Min(Ef)_30,Min(Ef)_100,Henry_ave,Min(Ef)_ave,Fe,Voro_H,V<12,"V=[12,16]",V>16,Adsorption_0.1bar,Adsorption_30bar,Adsorption_100bar,Work_12,Work_23,Enthalpy_0.1bar,Enthalpy_30bar,Enthalpy_100bar,Adsorption_0.1bar(g/L),Adsorption_30bar(g/L),Adsorption_100bar(g/L)
940,0.909826849,0.733196282,0.734504947,0.289639421,0.038872747,3.90E-06,3.88E-06,3.89E-06,-1.67519,-1.711756667,-1.714453333,-12.4571014,0.900906132,0.138806537,0.312010822,0.138526042,0.759914336,0.035770313,0.039197382,12.98196829,51.5670158,12.94277091,38.58504751,-6.96872,-7.71643,-8.09012,0.015400456,5.100550587,20.26042329
941,0.9333854,0.953919936,0.953838814,0.296168153,0.028907696,4.34E-06,4.37E-06,4.37E-06,-1.594866667,-1.559733333,-1.5716,-12.3430385,0.917940433,0.138060259,0.267356864,0.104067986,0.81564302,0.080304821,0.043407123,14.31999746,57.60314006,14.27659033,43.2831426,-6.47771,-7.05827,-7.31944,0.01368118,4.51341744,18.15552116
942,0.934635807,0.932090313,0.932400779,0.295122762,0.028750013,4.26E-06,4.29E-06,4.28E-06,-1.554093333,-1.408823333,-1.541463333,-12.36155755,0.928011192,0.1373684,0.242463568,0.102121832,0.784038018,0.138716364,0.042360056,14.1326207,57.61050913,14.09026064,43.47788843,-6.23364,-6.97673,-7.45295,0.013299073,4.436980803,18.08700088
943,0.900786296,0.69232874,0.692119362,0.27638964,0.042579591,3.64E-06,3.63E-06,3.63E-06,-1.623276667,-1.65526,-1.658896667,-12.52627791,0.908350315,0.13641402,0.261171217,0.118547132,0.810211072,0.096752287,0.036808657,11.83335066,46.1752663,11.79654201,34.34191564,-7.10472,-7.47376,-7.85719,0.015525992,4.991339628,19.47685344
944,0.938619405,1,1,0.311672777,0.026299463,4.66E-06,4.66E-06,4.67E-06,-1.680136667,-1.56238,-1.59272,-12.27649511,0.912990104,0.139040521,0.317193585,0.123615227,0.75410907,0.028055033,0.046702761,15.57532273,63.15352413,15.52861997,47.5782014,-6.39251,-7.11267,-7.53682,0.013769964,4.592268787,18.62034981
945,0.907215379,0.742548681,0.740701442,0.274534684,0.040537467,3.88E-06,3.88E-06,3.87E-06,-1.717213333,-1.755786667,-1.680296667,-12.4596754,0.898549993,0.136566408,0.179790499,0.108660947,0.814306151,0.144151734,0.039027464,12.40439537,47.59866792,12.36536791,35.19427255,-7.32276,-7.43632,-7.65557,0.015840361,5.034662243,19.31921783
946,0.9343813,0.954392446,0.954607012,0.297757941,0.028403627,4.48E-06,4.48E-06,4.48E-06,-1.791286667,-1.69446,-1.586316667,-12.31588751,0.902238034,0.139653113,0.261934366,0.131366096,0.764394188,0.102269106,0.04446079,14.72096727,58.9034312,14.67650648,44.18246393,-6.64537,-7.03086,-7.40489,0.013838504,4.58192862,18.33380323
947,0.93226778,0.95713227,0.957240007,0.298130662,0.028499271,4.41E-06,4.42E-06,4.43E-06,-1.550386667,-1.49344,-1.519166667,-12.32937086,0.925350112,0.138086595,0.255734934,0.100290681,0.813488222,0.079161921,0.043626201,14.52640724,58.03240391,14.48278104,43.50599667,-6.49165,-7.23976,-7.29844,0.013611276,4.53220634,18.10597931
948,0.830088509,0.13972574,0.118257754,0.610324941,0.075354399,5.64E-06,5.63E-06,5.62E-06,-2.56736,-2.527826667,-2.59153,-12.08740112,0.783531233,0.117333354,0.23707201,0.408174577,0.555283149,0.193971575,0.055920475,18.14672577,62.42829431,18.09080529,44.28156854,-9.76165,-10.3717,-13.25485,0.037880315,12.29252229,42.28868662
949,0.877792087,0.154703786,0.135374005,0.727760459,0.05395862,5.79E-06,5.77E-06,5.79E-06,-2.313173333,-2.275866667,-2.405133333,-12.06110688,0.814973108,0.12002644,0.161416212,0.621388976,0.340675643,0.193873463,0.058087482,18.9649316,77.03232163,18.90684412,58.06739003,-8.73972,-9.127,-11.66727,0.029656086,9.682389724,39.32821774
950,0.903231782,0.179464612,0.162140413,0.810405078,0.041524924,5.88E-06,5.87E-06,5.89E-06,-2.306966667,-2.30555,-2.18007,-12.0439538,0.824125262,0.137407548,0.128107292,0.48505321,0.451755782,0.319267715,0.059714609,19.00372572,80.69984899,18.94401111,61.69612327,-8.22338,-8.48481,-10.20505,0.024696645,7.859521751,33.37567737
951,0.890716647,0.218557073,0.146604783,0.689938871,0.044761304,5.20E-06,5.20E-06,5.21E-06,-1.705823333,-1.665786667,-1.656686667,-12.16685193,0.904225067,0.137383542,0.186286489,0.443617485,0.512677266,0.210237107,0.052241469,17.1351945,68.36876395,17.08295303,51.23356945,-7.92895,-8.48134,-9.79157,0.022924432,7.519210505,30.00135937
952,0.889178536,0.195575586,0.169400978,0.658334075,0.046632821,5.28E-06,5.30E-06,5.29E-06,-1.747246667,-1.75924,-1.805986667,-12.14969231,0.891323279,0.134436994,0.158891163,0.340463993,0.613664698,0.234367415,0.052076457,17.34416552,68.28830472,17.29208907,50.9441392,-8.18439,-8.75665,-9.98418,0.023612076,7.864048087,30.96271835
953,0.592411601,0.075038136,0.075541763,0.179033632,0.182594377,4.45E-06,4.45E-06,4.45E-06,-3.63429,-3.670416667,-3.66274,-12.32260646,0.634584159,0.128731812,0.226849329,0.121125141,0.841416441,0.20748543,0.044001061,10.06206203,20.36054306,10.01806097,10.29848103,-14.01398,-13.68156,-16.97076,0.066604588,15.23098488,30.81983818
954,0.455785279,0.024496054,0.02430218,0.108800948,0.244090763,6.69E-06,6.69E-06,6.70E-06,-4.169076667,-4.15109,-4.110826667,-11.91489668,0.568138278,0.166343579,0.130363181,0.058582565,0.877488995,0.336355704,0.06578092,10.30703067,13.8136803,10.24124975,3.506649628,-16.04241,-20.78422,-22.58989,0.131119923,20.54481856,27.53456009
955,0.502282712,0.011426091,0.010920202,0.035645995,0.226264825,1.10E-05,1.10E-05,1.10E-05,-4.127603333,-4.11844,-4.170143333,-11.41761529,0.56881051,0.094639777,0.245585768,0.071109181,0.901782179,0.159463803,0.108732814,11.10648165,14.40586821,10.99774884,3.299386559,-17.51905,-21.01422,-21.14795,0.201619658,20.5943813,26.71232459
956,0.623594316,0.096086216,0.099501507,0.183355327,0.167355991,3.11E-06,3.10E-06,3.11E-06,-2.53222,-2.545333333,-2.54522,-12.68410845,0.786434298,0.184046934,0.356138126,0.185485982,0.806167047,0.065895837,0.03041077,9.901010768,23.99260109,9.870599998,14.09159033,-11.13587,-12.75912,-15.85772,0.04241901,13.81060316,33.46651167
957,0.625652508,0.096319502,0.100988331,0.183882361,0.167355991,3.10E-06,3.10E-06,3.11E-06,-2.581753333,-2.524606667,-2.551536667,-12.68088783,0.784839678,0.196286662,0.224553758,0.188283393,0.789798792,0.130858083,0.03171302,9.873163697,23.99120024,9.841450677,14.11803654,-11.15663,-12.72241,-15.85739,0.044235477,13.77176017,33.46455767
958,0.624667674,0.029726168,0.01678618,0.273446925,0.16748007,1.44E-05,1.44E-05,1.45E-05,-4.224523333,-4.299936667,-4.28186,-11.14828235,0.551098227,0.101138409,0.115179361,0.185205971,0.772433133,0.228948733,0.143662325,21.31503212,28.16964813,21.1713698,6.854616013,-15.79185,-19.02438,-20.07268,0.200528992,29.75228128,39.32019853
959,0.678955253,0.184967453,0.187600348,0.173608962,0.171905535,2.17E-06,2.18E-06,2.18E-06,-2.629526667,-2.648613333,-2.658306667,-13.03618568,0.772193344,0.142671033,0.105338612,0.114973734,0.890893843,0,0.022288974,5.972971943,17.90864923,5.950682969,11.93567729,-11.13849,-11.15851,-10.89891,0.031880978,8.543425458,25.61559157
960,0.79710211,0.263076518,0.260863806,0.316468247,0.098021983,5.36E-06,5.39E-06,5.37E-06,-3.318473333,-3.359803333,-3.335016667,-12.13468265,0.677903282,0.122216938,0.147236767,0.131225692,0.82592845,0.232988847,0.05381315,13.15942609,29.18693499,13.10561294,16.0275089,-13.08622,-13.15188,-12.26301,0.045965507,11.24036953,24.93056555
961,0.660486853,0.109526949,0.110908516,0.218067963,0.151018994,3.29E-06,3.32E-06,3.30E-06,-2.953483333,-2.960556667,-2.964543333,-12.62158809,0.729419784,0.225439724,0.165605606,0.114179017,0.838316111,0.255863327,0.033331906,9.051501305,23.5621346,9.018169399,14.5106333,-11.89448,-12.26663,-12.63258,0.042247004,11.47245559,29.86416659
963,0.772591921,0.196066473,0.199339211,0.28957421,0.103383206,3.37E-06,3.36E-06,3.35E-06,-2.357143333,-2.31162,-2.366456667,-12.60356958,0.813109565,0.126996277,0.156995933,0.139082736,0.81985064,0.224210489,0.033595927,9.746183242,30.11665597,9.712587315,20.37047273,-10.45674,-10.93701,-10.59414,0.030101212,8.732366011,26.98386193
964,0.789489013,0.290755437,0.293490288,0.23477229,0.097729881,3.75E-06,3.74E-06,3.76E-06,-2.576816667,-2.625343333,-2.583616667,-12.49375472,0.779033851,0.129673444,0.174334819,0.207556095,0.77395996,0.10584699,0.037498959,11.16942489,34.85733463,11.13192593,23.68790974,-10.13625,-10.72014,-10.68611,0.031945016,9.515129514,29.69464022
965,0.701462578,0.225071045,0.226025079,0.20144406,0.142700568,3.00E-06,3.01E-06,3.00E-06,-2.097753333,-2.244393333,-2.097923333,-12.71689827,0.840129726,0.138266483,0.353916839,0.159030611,0.819250843,0.127742007,0.030324333,9.356861515,32.67515659,9.326537182,23.31829508,-9.21947,-9.84348,-10.90077,0.036467842,11.25249965,39.29492677
966,0.804272585,0.286828117,0.289307417,0.245374926,0.094477992,2.93E-06,2.92E-06,2.92E-06,-2.067546667,-2.068976667,-2.024216667,-12.74392694,0.852811472,0.137537029,0.430264171,0.212601001,0.790692373,0,0.029586188,9.524438328,33.1959379,9.49485214,23.67149957,-8.9511,-9.9744,-10.39947,0.0244539,7.872243143,27.43747038
967,0.788415655,0.111481981,0.108126248,0.461802972,0.091882684,8.81E-06,8.87E-06,8.88E-06,-3.67199,-3.656483333,-3.673043333,-11.6350931,0.633037361,0.124745341,0.082065985,0.219642834,0.759664106,0.123990686,0.087739926,20.75266047,52.43150887,20.66492055,31.6788484,-13.33671,-12.74742,-13.51596,0.070743959,16.73269423,42.27508117
968,0.669372488,0.029240099,0.029642473,0.421646129,0.147392284,1.05E-05,1.05E-05,1.05E-05,-3.788366667,-3.72624,-3.698006667,-11.4641353,0.623453448,0.107573628,0.07852019,0.170572951,0.826323455,0.041235914,0.10555813,20.89792885,32.60882434,20.79237072,11.71089549,-14.78405,-16.01492,-18.24265,0.130805692,25.8963288,40.40825495
969,0.795198836,0.282900462,0.285399922,0.247346164,0.093319926,2.88E-06,2.86E-06,2.87E-06,-2.22967,-2.1808,-2.199126667,-12.76119853,0.832433115,0.139390075,0.267958196,0.152590866,0.815393758,0.173178736,0.02871754,8.865835765,30.17492492,8.837118225,21.30908916,-9.03594,-9.78892,-9.88626,0.023476584,7.24781911,24.66799558
970,0.812494287,0.294177079,0.296509833,0.273897883,0.083548747,2.18E-06,2.17E-06,2.17E-06,-1.528543333,-1.560073333,-1.57005,-13.04078339,0.921006486,0.141373313,0.334575224,0.221619293,0.770951827,0.051725755,0.021361265,7.026530536,27.87836179,7.00516927,20.85183126,-7.4777,-8.29877,-8.99379,0.015835096,5.208763941,20.66621712
971,0.686214252,0.136455924,0.137941721,0.213091001,0.145546617,3.17E-06,3.20E-06,3.18E-06,-3.048933333,-3.001336667,-3.008656667,-12.65862936,0.721232091,0.218552648,0.211916929,0.114290711,0.836233562,0.265306974,0.031391075,8.261344489,23.37258828,8.229953414,15.11124379,-11.64168,-11.29687,-11.82317,0.038447419,10.11839734,28.6264706
972,0.829845067,0.318571729,0.320685354,0.277455645,0.077057893,2.04E-06,2.03E-06,2.04E-06,-1.53035,-1.4609,-1.501746667,-13.10256075,0.928528002,0.140541167,0.448671536,0.171576107,0.812907519,0.082207388,0.019707806,6.521699679,26.92511353,6.501991874,20.40341385,-6.69785,-7.29602,-8.21254,0.013611803,4.504412788,18.5966591
973,0.819908205,0.302751746,0.305057153,0.249007689,0.088858271,1.81E-06,1.81E-06,1.81E-06,-1.450923333,-1.536103333,-1.493836667,-13.22218371,0.929078862,0.140210444,0.467819349,0.190672606,0.804795934,0.039950784,0.01805332,5.823880353,24.22353003,5.805827033,18.39964968,-6.98767,-7.38136,-8.55513,0.014130437,4.558384509,18.9598957
974,0.703000689,0.140941472,0.14230773,0.201199559,0.149855759,2.61E-06,2.62E-06,2.61E-06,-2.797036667,-2.836563333,-2.80709,-12.85616034,0.7493004,0.256691139,0.263801396,0.14497252,0.814045972,0.223615317,0.026133268,7.156730492,21.11227933,7.130597224,13.95554884,-10.94129,-10.94609,-11.23241,0.03288592,9.005979062,26.56754307
975,0.835521693,0.382666929,0.385757296,0.265171931,0.071797483,3.20E-06,3.20E-06,3.19E-06,-1.939193333,-1.92127,-1.956746667,-12.65235975,0.868407937,0.138244483,0.1698752,0.111669422,0.789154176,0.169994273,0.031462087,10.322691,37.57120983,10.29122891,27.24851883,-8.28653,-8.98566,-9.38,0.020439585,6.706215152,24.4084238
976,0.725983832,0.250212949,0.251961574,0.234205051,0.124050024,5.26E-06,5.24E-06,5.29E-06,-2.614826667,-2.4966,-2.569663333,-12.15537953,0.783786687,0.127359613,0.154925281,0.28113902,0.679405265,0.164217142,0.052376394,15.56671506,48.93446125,15.51433866,33.36774619,-10.58917,-10.61507,-11.18797,0.055369581,16.45631595,51.73094977
977,0.852319195,0.376787155,0.379007266,0.288258266,0.066787815,2.91E-06,2.91E-06,2.90E-06,-1.752676667,-1.667916667,-1.71636,-12.75079982,0.89929199,0.135232063,0.262512764,0.109745645,0.80251247,0.072836851,0.029159348,9.565582704,37.63773377,9.536423357,28.07215106,-7.6289,-8.41191,-9.15386,0.017804403,5.840648122,22.98121984
978,0.680770003,0.202214493,0.205889617,0.158936719,0.161643212,4.55E-06,4.57E-06,4.52E-06,-3.687436667,-3.721663333,-3.659363333,-12.30258355,0.629997943,0.172279575,0.150086275,0.122291611,0.871213479,0.058967359,0.046509068,10.05685924,24.83149846,10.01035017,14.77463922,-13.50135,-12.37574,-12.06992,0.062801988,13.57994859,33.53039598
